path,count,percent_total
src/cadrumo/application/user_profile/tests/test_overview_localization.py,1,0.01
src/cadrumo/application/user_profile/tests/test_preflight_modelo_scoped_requirement.py,1,0.01
src/cadrumo/application/user_profile/tests/test_preflight_reports_unassessed_axis.py,1,0.01
src/cadrumo/application/wizard/tests/test_compile.py,1,0.01
src/cadrumo/application/wizard/tests/test_content_copy.py,1,0.01
src/cadrumo/application/wizard/tests/test_flow_description_keys.py,1,0.01
src/cadrumo/application/wizard/tests/test_setup_answer_field_parity.py,1,0.01
src/cadrumo/core/errors/tests/test_exception_base_hygiene.py,1,0.01
src/cadrumo/core/tests/test_prorrata_regime.py,1,0.01
src/cadrumo/domain/calculations/registry/binding_selector_utils.py,1,0.01
src/cadrumo/domain/calculations/registry/inventory_bindings.py,1,0.01
src/cadrumo/domain/calculations/registry/revision_contracts.py,1,0.01
src/cadrumo/domain/calculations/registry/schema_scalars.py,1,0.01
src/cadrumo/domain/calculations/registry/schema_surfaces.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_applicability_candidate_scope.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_authority_cache.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_binding_selector_utils.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_cross_dependency_calculations.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_cross_domain_required_check_guard.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_m100_2024_maternity_binding_literal_census.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_modelo_714_registry.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_modelo_capability_ordering.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_prorrata_porcentaje_rounding_grounding.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_prorrata_porcentaje_zero_volume_grounding.py,1,0.01
src/cadrumo/domain/calculations/registry/tests/test_withholding_percepcion_count.py,1,0.01
src/cadrumo/domain/categories/registry.py,1,0.01
src/cadrumo/domain/categories/spending_category.py,1,0.01
src/cadrumo/domain/categories/tests/test_citation_quote_grounding.py,1,0.01
src/cadrumo/domain/contribuyente/tests/test_descendant_death_date_persistence.py,1,0.01
src/cadrumo/domain/contribuyente/tests/test_family_parse_date.py,1,0.01
src/cadrumo/domain/contribuyente/tests/test_madrid_nacimiento_adopcion.py,1,0.01
src/cadrumo/domain/contribuyente/tests/test_minimo_norma_cuarta_fallecimiento.py,1,0.01
src/cadrumo/domain/deadlines/profiles.py,1,0.01
src/cadrumo/domain/deadlines/tests/test_plazo_resolution.py,1,0.01
src/cadrumo/domain/deadlines/tests/test_schedule_invariants.py,1,0.01
src/cadrumo/domain/invoices/_payload_normalisation.py,1,0.01
src/cadrumo/domain/invoices/models.py,1,0.01
src/cadrumo/domain/invoices/normalization.py,1,0.01
src/cadrumo/domain/invoices/tests/test_counterparty_country_is_required.py,1,0.01
src/cadrumo/domain/invoices/tests/test_iva_rate_slot_refusals_carry_no_authored_prose.py,1,0.01
src/cadrumo/domain/iva/lookup.py,1,0.01
src/cadrumo/domain/iva/tests/test_prorrata_regularizacion.py,1,0.01
src/cadrumo/domain/iva/tests/test_year_coverage_matches_supported_filing_years.py,1,0.01
src/cadrumo/domain/modelos/row_models.py,1,0.01
src/cadrumo/domain/modelos/tests/test_smoke.py,1,0.01
src/cadrumo/domain/portals/tests/test_smoke.py,1,0.01
src/cadrumo/domain/renta/ledger_expenses.py,1,0.01
src/cadrumo/domain/renta/tests/test_first_slice_routing.py,1,0.01
src/cadrumo/domain/renta/tests/test_maritime_exemption.py,1,0.01
src/cadrumo/domain/renta/tests/test_seguro_cap_sums_both_limbs.py,1,0.01
src/cadrumo/domain/retention/tests/test_floor.py,1,0.01
src/cadrumo/domain/transactions/tests/test_category_hint_locale_boundary.py,1,0.01
src/cadrumo/domain/transactions/tipo_actividad_partitions.py,1,0.01
src/cadrumo/domain/user_profile/tests/test_payload_schema_identity.py,1,0.01
src/cadrumo/domain/user_profile/tests/test_portable_export_outer_instant.py,1,0.01
src/cadrumo/domain/user_profile/tests/test_registry_contract.py,1,0.01
src/cadrumo/entrypoints/cli/_command_structure_validation.py,1,0.01
src/cadrumo/entrypoints/cli/_ledger_evidence_cli.py,1,0.01
src/cadrumo/entrypoints/cli/_ledger_llm_composition.py,1,0.01
src/cadrumo/entrypoints/cli/_modelo_cli_support.py,1,0.01
src/cadrumo/entrypoints/cli/_profile_authentication_gate.py,1,0.01
src/cadrumo/entrypoints/cli/_profile_session_gate.py,1,0.01
src/cadrumo/entrypoints/cli/common.py,1,0.01
src/cadrumo/entrypoints/cli/config/_profile_inspect.py,1,0.01
src/cadrumo/entrypoints/cli/config/passphrase.py,1,0.01
src/cadrumo/entrypoints/cli/config/tests/test_bucket_history_parsing.py,1,0.01
src/cadrumo/entrypoints/cli/config/tests/test_config_repair_payloads.py,1,0.01
src/cadrumo/entrypoints/cli/test_command_spec_handler_parity.py,1,0.01
src/cadrumo/entrypoints/cli/tests/_machine_secret_channels_support.py,1,0.01
src/cadrumo/entrypoints/cli/tests/cli_performance.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_catalogue_invoice_payloads.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_cli_surface.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_cli_surface_ledger_lifecycle.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_declared_tax_id_preserves_absence.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_first_run_config_cli_surface.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_google_operation.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_iva_wallet_authority_reason_surface.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_ledger_bulk_classify.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_ledger_evidence_review_attribution_cli.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_ledger_evidence_review_country_cli.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_live_justificante_verbs.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_maternidad_meses_reach_the_calculate_path.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_modelo_action_recovery.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_modelo_external_source_file_cli.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_modelo_registry_bindings_surface.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_off_host_consent_fails_closed.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_overview_calendar_degradation.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_profile_create_wizard.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_profile_login_session_lifecycle.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_profile_restore_cli.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_wizard_output_language_default.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_work_runs_action_localization.py,1,0.01
src/cadrumo/entrypoints/cli/tests/test_workflow_surface.py,1,0.01
src/cadrumo/entrypoints/diagnostics_run_health_composition.py,1,0.01
src/cadrumo/entrypoints/tui/aeat_sync/tests/test_aeat_sync_workspace.py,1,0.01
src/cadrumo/entrypoints/tui/modelo/view/tests/test_workspace_session_admission.py,1,0.01
src/cadrumo/entrypoints/tui/secret/passphrase.py,1,0.01
src/cadrumo/entrypoints/tui/tests/test_launcher_composition_root.py,1,0.01
src/cadrumo/entrypoints/tui/tests/test_manager_row_labels.py,1,0.01
src/cadrumo/entrypoints/tui/tests/test_registration_language_switch.py,1,0.01
src/cadrumo/entrypoints/tui/tests/test_registration_recovery_words.py,1,0.01
src/cadrumo/entrypoints/tui/tests/test_theme.py,1,0.01
src/cadrumo/entrypoints/tui/tests/workbench_fixtures.py,1,0.01
src/cadrumo/tests/test_advisory_message_constructibility.py,1,0.01
src/cadrumo/tests/test_wheel_bundles_corpus_and_registry.py,1,0.01
src/cadrumo_harness/mcp/_profile_secret_channel.py,1,0.01
src/cadrumo_harness/mcp/_resources.py,1,0.01
src/cadrumo_harness/mcp/_transport.py,1,0.01
src/cadrumo_harness/mcp/tests/test_server_loop_responsiveness.py,1,0.01
